Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Cottage Restaurant,43.77557162610398,-79.41323375417596,Pizza Place
"Willowdale, Newtonbrook",43.77874775,-79.4120065,ZenQ,43.77673092310047,-79.41452506160952,Bubble Tea Shop
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Haida Sandwich,43.77543167870811,-79.41358715002293,Fast Food Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Huh Ga Ne 허가네,43.77936185155665,-79.41736595909839,Korean Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Orange Caramel,43.78106371488431,-79.41551227236549,Café
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Subway,43.779190235943524,-79.41697090924504,Sandwich Place
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Sharetea,43.775440304954174,-79.41339641170555,Bubble Tea Shop
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Artisan Noodle 老碗,43.77626534484827,-79.41462986904645,Chinese Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Pho Vietnamese Delight,43.77819145358305,-79.41516272159556,Vietnamese Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Starbucks,43.780178,-79.416408,Coffee Shop
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Booster Juice,43.78109225,-79.41666875,Smoothie Shop
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Tim Hortons,43.779045987517485,-79.4149062037468,Coffee Shop
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Thai Express,43.780178,-79.416408,Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,RBC Royal Bank,43.781176730775485,-79.41615657487382,Bank
"Willowdale, Newtonbrook",43.77874775,-79.4120065,H Mart,43.77862398584274,-79.41508816409966,Grocery Store
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Bar Koyoi,43.77494335172162,-79.4143055773749,Japanese Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Yupdduk 동대문 엽기떡볶이,43.779249709434154,-79.41816953406678,Korean Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,MeNami,43.77790721646237,-79.41494814533121,Udon Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Angus Pho House 越來香,43.777010158757875,-79.41471437081292,Vietnamese Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Tim Hortons,43.78137662888331,-79.41566526889801,Coffee Shop
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Finch Station Hot Dog Stand,43.78220254687473,-79.41547751426697,Hot Dog Joint
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Kayagum 가야금,43.777977,-79.41528,Korean Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,CoCo Fresh Tea & Juice,43.7793250781676,-79.41723050729173,Bubble Tea Shop
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Magic Noodle 大槐树,43.77733535211549,-79.41479481709487,Noodle House
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Kokoya 꼬꼬야,43.778318,-79.414802,Fried Chicken Joint
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Mabu Station 麻布小館,43.777455207007264,-79.41493829248024,Dessert Shop
"Willowdale, Newtonbrook",43.77874775,-79.4120065,GoodLife Fitness North York Yonge and Finch,43.780178,-79.416408,Gym
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Cafe Princess,43.7794416535123,-79.4156262291554,Coffee Shop
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Shoppers Drug Mart,43.77898,-79.415894,Pharmacy
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Olive Square,43.77894184634667,-79.41321202964812,Park
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Freshii,43.78045275747216,-79.41647666826644,Salad Place
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Chung Chun Rice Dog,43.776818,-79.41363,Korean Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,My Sushi,43.77662098191559,-79.41470188191623,Sushi Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,North Stars Bar & Grill,43.77679091868574,-79.41455549466478,Bar
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Pizza Nova,43.77595533018751,-79.41448125366895,Pizza Place
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Yonge Street Food Court,43.780502,-79.41545,Food Court
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Finch Station Bus Loop,43.78091164397325,-79.41500510446974,Bus Station
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Ume Sushi,43.77928050763075,-79.41756575093046,Japanese Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Domi Café,43.775631,-79.414008,Café
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Soho,43.78123286752669,-79.41593460585324,Sake Bar
"Willowdale, Newtonbrook",43.77874775,-79.4120065,i-migo,43.775232,-79.41436,Bubble Tea Shop
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Timothy's World Coffee,43.781066,-79.416408,Coffee Shop
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Narooe Korean Cuisine,43.78147946398517,-79.4159655046295,Korean Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,OneZo Tapioca 丸作食茶,43.774944,-79.414053,Bubble Tea Shop
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Golden Shawarma,43.77503326515722,-79.41440451427333,Greek Restaurant
"Willowdale, Newtonbrook",43.77874775,-79.4120065,Finch GO Bus Terminal,43.78199792746316,-79.41561645641313,Bus Station
"Willowdale, Willowdale East",43.7615095,-79.4109234,Kinka Izakaya,43.76016102214242,-79.40982686116466,Japanese Restaurant
"Willowdale, Willowdale East",43.7615095,-79.4109234,Longo’s Sheppard Centre,43.762221,-79.410762,Grocery Store
"Willowdale, Willowdale East",43.7615095,-79.4109234,Sushi Moto Sake & Wine Bar,43.764095,-79.411344,Sushi Restaurant
"Willowdale, Willowdale East",43.7615095,-79.4109234,Bake Code 烘焙密碼,43.763968809039525,-79.41164099097621,Bakery
"Willowdale, Willowdale East",43.7615095,-79.4109234,EatBKK,43.75932043498974,-79.41045418068941,Thai Restaurant
"Willowdale, Willowdale East",43.7615095,-79.4109234,Five Guys,43.76240027532789,-79.4107626699753,Burger Joint
"Willowdale, Willowdale East",43.7615095,-79.4109234,Gol,43.76424,-79.411265,Middle Eastern Restaurant
"Willowdale, Willowdale East",43.7615095,-79.4109234,Whole Foods Market,43.76066201105053,-79.41104445918211,Grocery Store
"Willowdale, Willowdale East",43.7615095,-79.4109234,Pizzaiolo,43.76428931934003,-79.41177961294926,Pizza Place
"Willowdale, Willowdale East",43.7615095,-79.4109234,MYMY Chicken,43.76465797243293,-79.41109575340602,Fried Chicken Joint
"Willowdale, Willowdale East",43.7615095,-79.4109234,Sushi One,43.76441166173842,-79.41187984957911,Japanese Restaurant
"Willowdale, Willowdale East",43.7615095,-79.4109234,Poke Eats,43.76006,-79.410862,Poke Place
"Willowdale, Willowdale East",43.7615095,-79.4109234,Smoke’s Poutinerie,43.759537,-79.410738,Poutine Place
"Willowdale, Willowdale East",43.7615095,-79.4109234,Hero Certified Burgers,43.758885006123585,-79.41024925836751,Burger Joint
"Willowdale, Willowdale East",43.7615095,-79.4109234,Tim Hortons,43.76046087220029,-79.41111157977963,Coffee Shop
"Willowdale, Willowdale East",43.7615095,-79.4109234,LA Fitness,43.762424326238225,-79.4107925616352,Gym
"Willowdale, Willowdale East",43.7615095,-79.4109234,Rabba Fine Foods,43.75795227432312,-79.40893623239137,Grocery Store
"Willowdale, Willowdale East",43.7615095,-79.4109234,Kenzo Japanese Ramen House,43.762850505733084,-79.41142619935471,Ramen Restaurant
"Willowdale, Willowdale East",43.7615095,-79.4109234,Nolbu,43.763029205140946,-79.41193749503265,Korean Restaurant
"Willowdale, Willowdale East",43.7615095,-79.4109234,Nomé Izakaya,43.76255929292571,-79.41144034914508,Japanese Restaurant
"Willowdale, Willowdale East",43.7615095,-79.4109234,Winners,43.763018,-79.410412,Department Store
"Willowdale, Willowdale East",43.7615095,-79.4109234,The Fry,43.76299303331066,-79.41144153878865,Fried Chicken Joint
"Willowdale, Willowdale East",43.7615095,-79.4109234,Starbucks,43.761077,-79.411483,Coffee Shop
"Willowdale, Willowdale East",43.7615095,-79.4109234,Union Social Eatery,43.76379660470405,-79.4113584939484,Restaurant
"Willowdale, Willowdale East",43.7615095,-79.4109234,Frog & Firkin,43.762744495550805,-79.41144636874411,Pub
"Willowdale, Willowdale East",43.7615095,-79.4109234,A&W,43.762507,-79.410526,Fast Food Restaurant
"Willowdale, Willowdale East",43.7615095,-79.4109234,한바탕 (Han Ba Tang) (Han Ba Tang),43.76290960718896,-79.41140806171066,Bar
"Willowdale, Willowdale East",43.7615095,-79.4109234,Studio Lounge Karaoke,43.76392929196712,-79.41152965816455,Karaoke Bar
"Willowdale, Willowdale East",43.7615095,-79.4109234,Lee Town Restaurant,43.76419503107473,-79.4116255620473,Chinese Restaurant
"Willowdale, Willowdale East",43.7615095,-79.4109234,Thai Express,43.762396,-79.41022,Restaurant
"Willowdale, Willowdale East",43.7615095,-79.4109234,Second Cup,43.762855,-79.410379,Coffee Shop
"Willowdale, Willowdale East",43.7615095,-79.4109234,Subway,43.76213637117152,-79.40888587190383,Sandwich Place
"Willowdale, Willowdale East",43.7615095,-79.4109234,GoodLife Fitness North York Madison Centre,43.764836,-79.412709,Gym
"Willowdale, Willowdale East",43.7615095,-79.4109234,Moksha Yoga North York,43.76325012,-79.40546822,Yoga Studio
"Willowdale, Willowdale East",43.7615095,-79.4109234,Shell,43.759665,-79.41092078,Gas Station
"Willowdale, Willowdale East",43.7615095,-79.4109234,Tim Hortons,43.7584324,-79.4105442,Coffee Shop
"Willowdale, Willowdale East",43.7615095,-79.4109234,TD Canada Trust,43.7585313,-79.4098718,Bank
"Willowdale, Willowdale East",43.7615095,-79.4109234,Subway,43.76447721342689,-79.41217087119867,Sandwich Place
"Willowdale, Willowdale East",43.7615095,-79.4109234,Eggsmart,43.758922,-79.41001,Breakfast Spot
"Willowdale, Willowdale East",43.7615095,-79.4109234,Tsujiri,43.764277,-79.411398,Dessert Shop
"Willowdale, Willowdale East",43.7615095,-79.4109234,Petro-Canada,43.757319,-79.410023,Gas Station
"Willowdale, Willowdale East",43.7615095,-79.4109234,Starbucks,43.758015,-79.409613,Coffee Shop
"Willowdale, Willowdale East",43.7615095,-79.4109234,Oliva,43.758343,-79.40988,Coffee Shop
"Willowdale, Willowdale East",43.7615095,-79.4109234,Tim Hortons,43.765616,-79.4125587,Coffee Shop
"Willowdale, Willowdale East",43.7615095,-79.4109234,Tim Hortons,43.763265276008866,-79.40530187567225,Coffee Shop
"Willowdale, Willowdale East",43.7615095,-79.4109234,Shoppers Drug Mart,43.765829,-79.412338,Pharmacy
"Willowdale, Willowdale East",43.7615095,-79.4109234,Albert Standing Park,43.758738790153444,-79.41550380595467,Park
"Willowdale, Willowdale East",43.7615095,-79.4109234,Bul Go Gee House,43.76597486853444,-79.41080933466002,Korean Restaurant
York Mills West,43.7440391,-79.406657,GoodLife Fitness North York York Mills Centre,43.744871,-79.406289,Gym
York Mills West,43.7440391,-79.406657,Starbucks,43.744871,-79.406289,Coffee Shop
York Mills West,43.7440391,-79.406657,Auberge du Pommier,43.74696232135214,-79.407878758257,French Restaurant
York Mills West,43.7440391,-79.406657,The Miller Tavern,43.74083522055517,-79.40572871344881,Pub
York Mills West,43.7440391,-79.406657,Second Cup,43.744732433627526,-79.406180242375,Coffee Shop
York Mills West,43.7440391,-79.406657,Swiss Chalet,43.74768690361453,-79.40675290842398,Restaurant
York Mills West,43.7440391,-79.406657,Tim Hortons,43.7449282,-79.405924,Restaurant
York Mills West,43.7440391,-79.406657,Thai Express,43.74468610389848,-79.40608245111687,Thai Restaurant
York Mills West,43.7440391,-79.406657,Subway,43.74518969225084,-79.40689050466237,Sandwich Place
York Mills West,43.7440391,-79.406657,Tim Hortons,43.74624470656825,-79.40916761755943,Coffee Shop
York Mills West,43.7440391,-79.406657,GoodLife Fitness North York York Mills,43.744832586553095,-79.40602748123108,Gym
York Mills West,43.7440391,-79.406657,York Mills Centre Food Court,43.74463727984939,-79.40650022117964,Food Court
York Mills West,43.7440391,-79.406657,Afilias Canada,43.746939797774054,-79.40702965555546,Business Service
"Willowdale, Willowdale West",43.7615095,-79.4109234,Kinka Izakaya,43.76016102214242,-79.40982686116466,Japanese Restaurant
"Willowdale, Willowdale West",43.7615095,-79.4109234,Longo’s Sheppard Centre,43.762221,-79.410762,Grocery Store
"Willowdale, Willowdale West",43.7615095,-79.4109234,Sushi Moto Sake & Wine Bar,43.764095,-79.411344,Sushi Restaurant
"Willowdale, Willowdale West",43.7615095,-79.4109234,Bake Code 烘焙密碼,43.763968809039525,-79.41164099097621,Bakery
"Willowdale, Willowdale West",43.7615095,-79.4109234,EatBKK,43.75932043498974,-79.41045418068941,Thai Restaurant
"Willowdale, Willowdale West",43.7615095,-79.4109234,Five Guys,43.76240027532789,-79.4107626699753,Burger Joint
"Willowdale, Willowdale West",43.7615095,-79.4109234,Gol,43.76424,-79.411265,Middle Eastern Restaurant
"Willowdale, Willowdale West",43.7615095,-79.4109234,Whole Foods Market,43.76066201105053,-79.41104445918211,Grocery Store
"Willowdale, Willowdale West",43.7615095,-79.4109234,Pizzaiolo,43.76428931934003,-79.41177961294926,Pizza Place
"Willowdale, Willowdale West",43.7615095,-79.4109234,MYMY Chicken,43.76465797243293,-79.41109575340602,Fried Chicken Joint
"Willowdale, Willowdale West",43.7615095,-79.4109234,Sushi One,43.76441166173842,-79.41187984957911,Japanese Restaurant
"Willowdale, Willowdale West",43.7615095,-79.4109234,Poke Eats,43.76006,-79.410862,Poke Place
"Willowdale, Willowdale West",43.7615095,-79.4109234,Smoke’s Poutinerie,43.759537,-79.410738,Poutine Place
"Willowdale, Willowdale West",43.7615095,-79.4109234,Hero Certified Burgers,43.758885006123585,-79.41024925836751,Burger Joint
"Willowdale, Willowdale West",43.7615095,-79.4109234,Tim Hortons,43.76046087220029,-79.41111157977963,Coffee Shop
"Willowdale, Willowdale West",43.7615095,-79.4109234,LA Fitness,43.762424326238225,-79.4107925616352,Gym
"Willowdale, Willowdale West",43.7615095,-79.4109234,Rabba Fine Foods,43.75795227432312,-79.40893623239137,Grocery Store
"Willowdale, Willowdale West",43.7615095,-79.4109234,Kenzo Japanese Ramen House,43.762850505733084,-79.41142619935471,Ramen Restaurant
"Willowdale, Willowdale West",43.7615095,-79.4109234,Nolbu,43.763029205140946,-79.41193749503265,Korean Restaurant
"Willowdale, Willowdale West",43.7615095,-79.4109234,Nomé Izakaya,43.76255929292571,-79.41144034914508,Japanese Restaurant
"Willowdale, Willowdale West",43.7615095,-79.4109234,Winners,43.763018,-79.410412,Department Store
"Willowdale, Willowdale West",43.7615095,-79.4109234,The Fry,43.76299303331066,-79.41144153878865,Fried Chicken Joint
"Willowdale, Willowdale West",43.7615095,-79.4109234,Starbucks,43.761077,-79.411483,Coffee Shop
"Willowdale, Willowdale West",43.7615095,-79.4109234,Union Social Eatery,43.76379660470405,-79.4113584939484,Restaurant
"Willowdale, Willowdale West",43.7615095,-79.4109234,Frog & Firkin,43.762744495550805,-79.41144636874411,Pub
"Willowdale, Willowdale West",43.7615095,-79.4109234,A&W,43.762507,-79.410526,Fast Food Restaurant
"Willowdale, Willowdale West",43.7615095,-79.4109234,한바탕 (Han Ba Tang) (Han Ba Tang),43.76290960718896,-79.41140806171066,Bar
"Willowdale, Willowdale West",43.7615095,-79.4109234,Studio Lounge Karaoke,43.76392929196712,-79.41152965816455,Karaoke Bar
"Willowdale, Willowdale West",43.7615095,-79.4109234,Lee Town Restaurant,43.76419503107473,-79.4116255620473,Chinese Restaurant
"Willowdale, Willowdale West",43.7615095,-79.4109234,Thai Express,43.762396,-79.41022,Restaurant
"Willowdale, Willowdale West",43.7615095,-79.4109234,Second Cup,43.762855,-79.410379,Coffee Shop
"Willowdale, Willowdale West",43.7615095,-79.4109234,Subway,43.76213637117152,-79.40888587190383,Sandwich Place
"Willowdale, Willowdale West",43.7615095,-79.4109234,GoodLife Fitness North York Madison Centre,43.764836,-79.412709,Gym
"Willowdale, Willowdale West",43.7615095,-79.4109234,Moksha Yoga North York,43.76325012,-79.40546822,Yoga Studio
"Willowdale, Willowdale West",43.7615095,-79.4109234,Shell,43.759665,-79.41092078,Gas Station
"Willowdale, Willowdale West",43.7615095,-79.4109234,Tim Hortons,43.7584324,-79.4105442,Coffee Shop
"Willowdale, Willowdale West",43.7615095,-79.4109234,TD Canada Trust,43.7585313,-79.4098718,Bank
"Willowdale, Willowdale West",43.7615095,-79.4109234,Subway,43.76447721342689,-79.41217087119867,Sandwich Place
"Willowdale, Willowdale West",43.7615095,-79.4109234,Eggsmart,43.758922,-79.41001,Breakfast Spot
"Willowdale, Willowdale West",43.7615095,-79.4109234,Tsujiri,43.764277,-79.411398,Dessert Shop
"Willowdale, Willowdale West",43.7615095,-79.4109234,Petro-Canada,43.757319,-79.410023,Gas Station
"Willowdale, Willowdale West",43.7615095,-79.4109234,Starbucks,43.758015,-79.409613,Coffee Shop
"Willowdale, Willowdale West",43.7615095,-79.4109234,Oliva,43.758343,-79.40988,Coffee Shop
"Willowdale, Willowdale West",43.7615095,-79.4109234,Tim Hortons,43.765616,-79.4125587,Coffee Shop
"Willowdale, Willowdale West",43.7615095,-79.4109234,Tim Hortons,43.763265276008866,-79.40530187567225,Coffee Shop
"Willowdale, Willowdale West",43.7615095,-79.4109234,Shoppers Drug Mart,43.765829,-79.412338,Pharmacy
"Willowdale, Willowdale West",43.7615095,-79.4109234,Albert Standing Park,43.758738790153444,-79.41550380595467,Park
"Willowdale, Willowdale West",43.7615095,-79.4109234,Bul Go Gee House,43.76597486853444,-79.41080933466002,Korean Restaurant
Parkwoods,43.7611243,-79.3240594,Allwyn's Bakery,43.75984035203157,-79.32471879917513,Caribbean Restaurant
Parkwoods,43.7611243,-79.3240594,Tim Hortons,43.76066827030228,-79.32636763515987,Café
Parkwoods,43.7611243,-79.3240594,A&W,43.760643076161315,-79.3268649067081,Fast Food Restaurant
Parkwoods,43.7611243,-79.3240594,Shoppers Drug Mart,43.76085733239677,-79.32496051573521,Pharmacy
Parkwoods,43.7611243,-79.3240594,Food Basics,43.76054899113784,-79.32604520023006,Supermarket
Parkwoods,43.7611243,-79.3240594,Pizza Pizza,43.76023098701761,-79.32566642761229,Pizza Place
Parkwoods,43.7611243,-79.3240594,Parkwoods Coin Laundry,43.76038596280906,-79.32489395141602,Laundry Service
Parkwoods,43.7611243,-79.3240594,Dollarama,43.760341,-79.325519,Discount Store
Parkwoods,43.7611243,-79.3240594,La Notre,43.76070416249771,-79.32539551954271,Coffee Shop
Parkwoods,43.7611243,-79.3240594,Parkwoods Village Centre,43.760735,-79.324873,Shopping Mall
Parkwoods,43.7611243,-79.3240594,Fenside Arena,43.76399660376494,-79.32666091832003,Skating Rink
Don Mills,43.775347,-79.3459439,The LEGO Store,43.77820727238842,-79.34348299621146,Toy / Game Store
Don Mills,43.775347,-79.3459439,Michel's Baguette,43.77708227220403,-79.34455653003414,Bakery
Don Mills,43.775347,-79.3459439,CF Fairview Mall,43.77798094562394,-79.3443966988859,Shopping Mall
Don Mills,43.775347,-79.3459439,Moxie's Classic Grill,43.777778810576905,-79.34318499889385,American Restaurant
Don Mills,43.775347,-79.3459439,Apple Fairview,43.7778832,-79.3437891,Electronics Store
Don Mills,43.775347,-79.3459439,New York Fries - Fairview Mall,43.77860499015611,-79.34357713182652,Restaurant
Don Mills,43.775347,-79.3459439,Hero Certified Burgers,43.7772948385197,-79.34458372068603,Burger Joint
